"Time/Min.","Control - A1","Control - B1","Test - A2","Test - A3","Tm [°C]","p [mbar]","Salinity [g/1000g]","T_internal [°C]","rep","day_id","Test - A4","Test - B2","Test - B3","Test - A5","Test - A6","Test - B4","Test - B5","Test - B6","Test - C2","Test - C3","Test - C4","Test - C5","Control - C1","Test -B2","Test -A3","Test -B3","Test -A4","Test -B4","Test -A5","Test -A6"
429,91.21,93.29,93.14,88.71,18,1016.8,32,17.96,12,"R1_3_24",92.25,NA,NA,86.51,88.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.05,91.36,93.44,93.29,88.71,18,1016.8,32,17.94,12,"R1_3_24",92.1,NA,NA,86.37,88.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.1,91.36,93.44,93.29,88.86,18,1016.8,32,17.94,12,"R1_3_24",92.1,NA,NA,86.37,88.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.13,91.36,93.29,93.14,88.71,18,1016.8,32,17.94,12,"R1_3_24",92.25,NA,NA,86.51,88.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.18,91.36,93.44,93.29,88.86,18,1016.8,32,17.94,12,"R1_3_24",92.25,NA,NA,86.37,88.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.22,91.21,93.29,93.14,88.56,18,1016.8,32,17.92,12,"R1_3_24",92.1,NA,NA,86.22,88.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,91.07,93.14,93,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.96,NA,NA,86.08,88.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.3,91.07,93.29,93,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.81,NA,NA,86.08,88.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.35,91.07,93.14,93,88.41,18,1016.8,32,17.9,12,"R1_3_24",91.96,NA,NA,86.08,88.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.38,91.07,93.29,93,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.96,NA,NA,86.08,88.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.43,91.07,93.29,93,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.81,NA,NA,85.93,88.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.48,90.92,93.14,92.85,88.41,18,1016.8,32,17.9,12,"R1_3_24",91.81,NA,NA,85.93,87.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.52,91.07,93.29,93,88.27,18,1016.8,32,17.92,12,"R1_3_24",91.81,NA,NA,85.93,87.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.57,91.07,93.14,92.85,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.81,NA,NA,85.78,87.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.6,91.07,93.14,93,88.27,18,1016.8,32,17.94,12,"R1_3_24",91.81,NA,NA,85.78,87.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.65,91.07,93.29,93.14,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.96,NA,NA,85.78,87.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.68,91.07,93.29,93,88.27,18,1016.8,32,17.92,12,"R1_3_24",91.96,NA,NA,85.64,87.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.73,91.07,93.14,93,88.41,18,1016.8,32,17.94,12,"R1_3_24",91.81,NA,NA,85.78,87.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.77,90.92,92.85,93,88.12,18,1016.8,32,17.92,12,"R1_3_24",91.66,NA,NA,85.64,87.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486.82,91.07,93.14,93,88.27,18,1016.8,32,17.92,12,"R1_3_24",91.66,NA,NA,85.78,87.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.85,90.92,93.14,93,88.12,18,1016.8,32,17.92,12,"R1_3_24",91.51,NA,NA,85.78,87.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492.9,90.92,93.14,92.85,88.27,18,1016.8,32,17.94,12,"R1_3_24",91.51,NA,NA,85.78,87.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.93,91.07,93,93,88.12,18,1016.8,32,17.92,12,"R1_3_24",91.66,NA,NA,85.49,87.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498.98,91.07,93.14,93.14,88.41,18,1016.8,32,17.92,12,"R1_3_24",91.81,NA,NA,85.64,87.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502.03,90.92,93,93,88.12,18,1016.8,32,17.92,12,"R1_3_24",91.51,NA,NA,85.49,87.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.95,89.53,94.32,95.83,83.34,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,89.68,94.17,95.68,83.19,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.03,89.53,94.32,95.83,83.19,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.08,89.53,94.32,95.83,83.19,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.13,89.53,94.32,95.68,82.9,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.17,89.53,94.32,95.68,82.9,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.22,89.68,94.47,95.83,83.04,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.25,89.53,94.32,95.83,82.9,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.3,89.53,94.47,95.83,82.9,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.33,89.38,94.17,95.68,82.75,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.38,89.53,94.47,95.53,82.75,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,89.38,94.32,95.38,82.61,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.47,89.68,94.47,95.68,82.9,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.5,89.53,94.47,95.68,82.9,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.55,89.38,94.47,95.53,82.9,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.6,89.68,94.47,95.68,82.75,18,1002.5,32,17.98,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.63,89.53,94.47,95.53,82.46,18,1002.5,32,17.98,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.68,89.38,94.17,95.68,82.46,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.72,89.38,94.32,95.53,82.46,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.77,89.38,94.47,95.53,82.46,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.8,89.38,94.47,95.68,82.46,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.85,89.53,94.62,95.68,82.46,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.88,89.23,94.32,95.23,82.31,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.93,89.38,94.47,95.38,82.31,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.97,89.38,94.47,95.53,82.31,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429.02,89.23,94.32,95.38,82.17,18,1002.5,32,17.98,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.07,89.38,94.47,95.38,82.46,18,1002.5,32,17.98,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.1,89.38,94.47,95.53,82.31,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.15,89.23,94.32,95.38,82.02,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.18,89.23,94.32,95.38,82.17,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.23,89.38,94.47,95.53,82.17,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,89.23,94.47,95.38,82.31,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.32,89.08,94.17,95.08,81.88,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.35,89.38,94.47,95.38,82.02,18,1002.5,32,17.92,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.4,89.23,94.47,95.23,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.43,89.08,94.32,95.38,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.48,89.08,94.17,95.08,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.52,89.08,94.32,95.08,81.44,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.57,89.23,94.47,95.38,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.62,89.23,94.32,95.23,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.65,89.23,94.32,94.93,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.7,89.23,94.17,95.08,81.73,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.73,89.08,94.17,94.93,81.59,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.78,89.08,94.17,94.93,81.59,18,1002.5,32,17.94,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486.82,89.08,94.32,95.08,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.87,89.23,94.32,95.08,81.59,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492.9,89.08,94.32,95.08,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.95,89.08,94.17,95.08,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,89.08,94.32,94.93,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502.03,89.08,94.17,95.08,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505.08,89.23,94.32,95.08,81.3,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508.12,89.08,94.47,94.77,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511.17,89.08,94.32,95.08,81.44,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514.2,89.08,94.32,94.93,81.3,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517.25,89.08,94.17,95.08,81.3,18,1002.5,32,17.96,13,"R1_3_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.97,101.83,105.88,99.36,95.54,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,101.83,106.04,99.36,95.54,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.05,101.68,105.88,99.52,95.54,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.08,101.83,106.04,99.67,95.7,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.13,101.83,106.04,99.52,95.54,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.18,101.83,105.88,99.52,95.39,18,997.6,32,17.92,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.22,101.83,106.04,99.52,95.54,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.27,101.68,106.04,99.52,95.54,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.3,101.83,106.04,99.36,95.39,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.35,101.83,106.04,99.52,95.24,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.38,101.83,106.04,99.36,95.39,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.43,101.83,105.88,99.21,95.24,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.47,101.68,105.72,99.21,95.24,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.52,101.52,105.72,99.21,95.09,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.55,101.83,106.04,99.36,95.24,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.6,101.99,106.19,99.36,95.39,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.65,101.68,105.88,99.21,95.24,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.68,101.68,106.04,99.21,95.09,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.73,101.68,106.04,99.06,95.09,18,997.6,32,17.92,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.77,101.68,106.04,99.21,95.24,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.82,101.68,105.88,99.21,95.09,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.85,101.52,105.88,99.06,94.79,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.9,101.68,105.88,99.21,95.24,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.93,101.68,106.04,99.21,94.94,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.98,101.52,106.04,98.9,94.94,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429.02,101.52,105.72,98.9,94.79,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.07,101.52,105.72,99.06,94.94,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.12,101.68,105.88,98.9,94.94,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.15,101.52,105.88,98.9,94.63,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.2,101.52,105.88,99.06,94.63,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.23,101.52,105.88,98.75,94.79,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.28,101.68,106.04,99.06,94.79,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.32,101.52,105.88,98.75,94.63,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.37,101.68,105.88,98.75,94.79,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.4,101.68,106.04,98.9,94.63,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.45,101.37,105.88,98.75,94.63,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.48,101.52,106.04,98.6,94.63,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.53,101.37,105.88,98.44,94.48,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.58,101.52,105.88,98.44,94.48,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.62,101.52,105.88,98.44,94.33,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.67,101.37,105.88,98.44,94.33,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.7,101.37,105.72,98.44,94.63,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.75,101.37,105.88,98.44,94.33,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.78,101.37,105.88,98.44,94.33,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486.83,101.37,105.88,98.6,94.48,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.87,101.37,106.04,98.44,94.33,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492.92,101.21,105.88,98.44,94.33,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.95,101.37,105.88,98.44,94.18,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,101.21,105.88,98.29,94.18,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502.05,101.21,105.88,98.14,93.88,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505.08,101.21,105.72,98.29,94.03,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508.13,101.21,105.72,98.14,93.88,18,997.6,32,17.94,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511.17,101.21,105.88,98.29,94.03,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514.22,101.21,105.72,98.29,94.18,18,997.6,32,17.96,14,"R1_3_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
